department,course_code,course_name,credits,prerequisites,corequisites,description
CRWR,319,Writing Genre Fiction,3,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""CRWR 200""), Prerequisite(type=""course"", details=""CRWR 209"")])",,"Exploration and practice in writing major genres of genre fiction, including fantasy, science fiction, romance, crime, horror, and historical fiction. Prerequisite: All of CRWR 200, CRWR 209."
CRWR,330,Intermediate Comedic Forms,3,"Prerequisite(type=""course"", details=""CRWR 230"")",,"Contemporary and historical comedic writing in a variety of forms. Emphasis on critical analysis and creative writing of comedic works, and changes in the comedic landscape. Recommended: CRWR 200 Prerequisite: CRWR 230."
CRWR,410,Video Game Writing,3,,,A workshop class on writing for video games. Restricted to Creative Writing majors.
CRWR,430,Preparation for a Career in Writing,3,,,Pass/Fail. Credit will be granted for only one of CRWR 430 or CRWR 530. Restricted to Majors in Creative Writing. This course is not eligible for Credit/D/Fail grading.
CRWR,431,Advanced Comedic Forms,3,,,"A workshop class exploring comedic writing in varied forms including film and television, prose and poetry, non-fiction, and new media. This course is restricted to students in the CRWR BFA program."
CRWR,530,Preparation for a Career in Writing,3,,,Pass/Fail. Credit will be granted for only one of CRWR 430 or CRWR 530. This course is not eligible for Credit/D/Fail grading.
CRWR,531,Advanced Comedic Forms,3,,,This course is not eligible for Credit/D/Fail grading.
CRWR,599,Thesis,6,,,This course is not eligible for Credit/D/Fail grading.
CSIS,200,Critical Engagements in Sexuality Studies,3,,,"Introductory survey to sexuality studies that emphasizes how sexuality intersects with race, gender, class, ability, and geography. Recommended pre-requisite: GRSJ 101."
CSIS,301,Introduction to Trans* Studies,3,,,"How race, citizenship, gender, sexuality, culture and dis/ability are materially and socially constructed together to give meaning to the category trans*. (Trans*: transgender, transsexual, gender variant and other articulations.) Recommended pre-requisite: GRSJ 101."
CSPW,100,Coordinated Science Program Workshop,1,/* Unparsed: registration in coordinated science program this course is not eligible for credit/d/fail grading. */,,"Students participate in activities related to their CSP courses, including hands-on work, discussion and analysis of scientific topics. Graded Pass/Fail. [0-0-2] Prerequisite: Registration in Coordinated Science Program This course is not eligible for Credit/D/Fail grading."
FNIS,210,Indigenous Politics and Self-Determination,3,,,"The cultural, historical, political, economic, and gender dynamics that structure the relationship between Indigenous peoples and the state in Canada; Indigenous self-determination struggles in relation to constitutional recognition, self-government, land claims, and economic development. Credit will be granted for only one of FNSP 200, FNIS 210, or FNSP 210. Restricted to Undergraduate Students. Recommended pre-requisite: FNIS 100."
FNIS,220,Representation and Indigenous Cultural Politics,3,,,"Representation, identity, and cultural politics through Indigenous literature, film, and the visual arts; the relationship between these sites of cultural production and the self-determination struggles of Indigenous peoples. Credit will be granted for only one of FNSP 200, FNIS 220, or FNSP 220. Restricted to Undergraduate Students. Recommended pre-requisite: FNIS 100"
FNIS,300,Writing First Nations,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""FNIS 210""), Prerequisite(type=""course"", details=""FNIS 220""), Prerequisite(type=""course"", details=""FNSP 210""), Prerequisite(type=""course"", details=""FNSP 220""), Prerequisite(type=""course"", details=""FNSP 300"")])",,"writing-intensive course examining approaches to writing Indigenous research: Representation & the Other; Indigenous critiques of research & representation; Indigenous, feminist and cultural studies approaches to writing ethnography, oral history, and related research methods. Credit will be granted for only one of FNIS 300 or FNSP 300. Restricted to Undergraduate Students. Prerequisite: Either (a) one of FNIS 210, FNIS 220 or (b) one of FNSP 210, FNSP 220. Equivalency: FNSP 300. This course is not eligible for Credit/D/Fail grading."
FNIS,310,Critical Indigenous Theory Seminar,3,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""FNSP 200""), Prerequisite(type=""course"", details=""FNIS 210""), Prerequisite(type=""course"", details=""FNIS 220""), Prerequisite(type=""course"", details=""FNSP 210""), Prerequisite(type=""course"", details=""FNSP 220"")])",,"Adapting and integrating current conceptual paradigms in the humanities, social sciences, performing arts, and Indigenous studies into approaches in First Nations/Indigenous Studies, including identity construction, political and cultural self-determination, representation, essentialism/authenticity, ethics, and decolonization. Credit will be granted for only one of FNIS 310 or FNSP 310. Restricted to Undergraduate Students. Prerequisite: Either (a) FNSP 200 or (b) all of FNIS 210, FNIS 220 or (c) all of FNSP 210, FNSP 220. This course is not eligible for Credit/D/Fail grading."
FNIS,320,Critical Indigenous Methodologies and Ethics,3,/* Unparsed: either (a) fnis 310 or (b) fnsp 310. this course is not eligible for credit/d/fail grading. */,,"Responsible and community-based research from a critical Indigenous perspective; methods for identifying and assessing research materials, critical analysis, oral history/qualitative research interviewing and analysis, and research ethics in the design and implementation of community-based student research projects. Credit will be granted for only one of FNIS 320 or FNSP 320. Restricted to Undergraduate Students. Prerequisite: Either (a) FNIS 310 or (b) FNSP 310. This course is not eligible for Credit/D/Fail grading."
FNIS,400,Practicum/Advanced Research Seminar,6,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""FNIS 310""), Prerequisite(type=""course"", details=""FNIS 320""), Prerequisite(type=""course"", details=""FNSP 310""), Prerequisite(type=""course"", details=""FNSP 320""), Prerequisite(type=""course"", details=""FNIS 320""), Prerequisite(type=""course"", details=""FNSP 320""), Prerequisite(type=""course"", details=""FNSP 400"")])",,"Applied research/community oriented project designed and implemented in collaboration with student, faculty and Aboriginal community organization. Emphasis on examining ethical issues and developing culturally respectful and academically rigorous forms of research. Credit will be granted for only one of FNIS 400 or FNSP 400. Restricted to Majors in First Nations and Indigenous Studies. Prerequisite: Either (a) all of FNIS 310, FNIS 320 or (b) all of FNSP 310, FNSP 320. Students must pass FNIS 320 or FNSP 320 with a B- or higher or request program approval. Equivalency: FNSP 400. This course is not eligible for Credit/D/Fail grading."
FNIS,451,Indigenous Feminisms,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""FNIS 100""), Prerequisite(type=""course"", details=""FNSP 200""), Prerequisite(type=""course"", details=""FNIS 210""), Prerequisite(type=""course"", details=""FNSP 210""), Prerequisite(type=""course"", details=""FNIS 220""), Prerequisite(type=""course"", details=""FNSP 220"")])",,"The historical, cultural, political, and activist roots of contemporary Indigenous feminisms. Indigenous feminist methodologies, theory, and praxis in relation to contemporary Indigenous politics and social justice movements. Credit will be granted for only one of FNSP 401D, FNIS 451, or FNSP 451. Restricted to Undergraduate Students. Prerequisite: One of FNIS 100, FNSP 200, FNIS 210, FNSP 210, FNIS 220, FNSP 220. This course is not eligible for Credit/D/Fail grading."
FNIS,452,Indigenous Social Movements,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""FNIS 100""), Prerequisite(type=""course"", details=""FNSP 200""), Prerequisite(type=""course"", details=""FNIS 210""), Prerequisite(type=""course"", details=""FNSP 210""), Prerequisite(type=""course"", details=""FNIS 220""), Prerequisite(type=""course"", details=""FNSP 220"")])",,"Draws on Indigenous and non-Indigenous intellectual traditions to explore the theoretical, cultural, political, economic, and historical bases of Indigenous peoples decolonization struggles in Canada. Credit will be granted for only one of FNSP 401A, FNIS 452, or FNSP 452. Restricted to Undergraduate Students. Prerequisite: One of FNIS 100, FNSP 200, FNIS 210, FNSP 210, FNIS 220, FNSP 220. This course is not eligible for Credit/D/Fail grading."
FNIS,453,Indigenous Legal Traditions,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""FNIS 100""), Prerequisite(type=""course"", details=""FNSP 200""), Prerequisite(type=""course"", details=""FNIS 210""), Prerequisite(type=""course"", details=""FNSP 210""), Prerequisite(type=""course"", details=""FNIS 220""), Prerequisite(type=""course"", details=""FNSP 220"")])",,"Socio-historical, political and cultural context of Indigenous legal traditions and strategies for ethical engagement within state and Indigenous polities. Methods include oral history analysis, legal theory, literary/narrative studies, and philosophy from an Indigenous studies perspective. Restricted to Undergraduate Students. Prerequisite: One of FNIS 100, FNSP 200, FNIS 210, FNSP 210, FNIS 220, FNSP 220. This course is not eligible for Credit/D/Fail grading."
FNIS,454,Indigenous New Media,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""FNIS 100""), Prerequisite(type=""course"", details=""FNSP 200""), Prerequisite(type=""course"", details=""FNIS 210""), Prerequisite(type=""course"", details=""FNSP 210""), Prerequisite(type=""course"", details=""FNIS 220""), Prerequisite(type=""course"", details=""FNSP 220"")])",,"New media and digital storytelling works designed and implemented by Indigenous artists, authors, and programmers. Restricted to Undergraduate Students. Prerequisite: One of FNIS 100, FNSP 200, FNIS 210, FNSP 210, FNIS 220, FNSP 220. This course is not eligible for Credit/D/Fail grading."
